timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
2020-03-17 12:59:59.177966,0.8434867885577262,59.0,36.27183527741579,19.78220264910204,34.104171152201204,26.43356493843887,34.277332790141514,34.28325907886921,2.974740186661876,2.9702888724503467,0.09757037541458836,0.09758966316293581,1,1
2020-03-17 12:59:59.212867,0.8270893337163585,59.0,36.25644704749381,19.771213094656026,34.094972487613106,26.41738030326075,34.268138389728946,34.274066598364,2.9747320027760296,2.9702792465077295,0.09758744268034304,0.09760673547272587,1,1
2020-03-17 12:59:59.249769,0.8107549571346908,59.0,36.2411175532433,19.76026533537876,34.08580930756507,26.401257247737668,34.25897945777358,34.26490957907478,2.9747238497566926,2.970269656870549,0.09760444304616947,0.09762374086325032,1,1
2020-03-17 12:59:59.285769,0.7944834206563058,59.0,36.225846575939286,19.749359216750697,34.076681476917074,26.38519554413194,34.24985585919373,34.25578788594616,2.9747157274918763,2.970260103407078,0.09762137677539302,0.0976406795979072,1,1
2020-03-17 12:59:59.321789,0.7782744869986971,59.0,36.21170947530106,19.756156346042772,34.11362965396111,26.373423421106445,34.286786907658964,34.29271122242015,2.974748600982437,2.970298769431899,0.09755282493156897,0.09757210749352462,1,1
2020-03-17 12:59:59.359979,0.7634413983108459,59.0,36.19777394173879,19.74619764530435,34.10530559804833,26.3587672178001,34.27846671012513,34.28439276208741,2.974741195909047,2.970290059533788,0.0975682704822407,0.09758755760852718,1,1
2020-03-17 12:59:59.395881,0.7486654127282719,59.0,36.183891669796054,19.736276882155302,34.09701366206761,26.344166870082923,34.27017861793523,34.27610640053038,2.9747338188333856,2.9702813825668315,0.09758365556368578,0.09760294723678932,1,1
2020-03-17 12:59:59.432783,0.7339463141622389,59.0,36.17006246048145,19.7263939157841,34.0887537235738,26.32962217056002,34.261922508697424,34.26785201538125,2.9747264696532767,2.9702727384108485,0.097598980413393,0.09761827661586586,1,1
2020-03-17 12:59:59.467692,0.7192838873200174,59.0,36.25591770784247,22.808783777789465,34.119067032875435,26.339504421218827,34.29222176639435,34.29814494646719,2.974753437757215,2.970304458479589,0.0975427352292685,0.09756201480980169,1,1
2020-03-17 12:59:59.505751,0.72044060329182,59.0,36.25701703145859,22.80991534731458,34.119732546106746,26.34066011822579,34.29288697117477,34.29881001237031,2.974754029741959,2.9703051547761063,0.09754150026481963,0.09756077948044131,1,1
2020-03-17 12:59:59.540855,0.7215944298310433,59.0,36.2581136118785,22.811044092223547,34.1203964005001,26.341812930498584,34.29355051788798,34.29947342055327,2.9747546202474524,2.9703058493327177,0.09754026837303237,0.09755954722465275,1,1
2020-03-17 12:59:59.577875,0.722745374126788,59.0,36.25920745591392,22.812170019535053,34.1210586001654,26.34296286520472,34.294212410642004,34.300135175123174,2.974755209277369,2.9703065421537502,0.09753903954632163,0.09755831803484862,1,1
2020-03-17 12:59:59.730024,0.723893443350363,59.0,36.353272288000795,26.739928935733566,34.2827642334789,26.428675606294142,34.4558431551219,34.46173220155866,2.9748989373322345,2.970475596084185,0.09723880049964556,0.09725799034152167,1,1
2020-03-17 12:59:59.765915,0.7526681776477631,59.0,36.380277451973924,26.767945984568946,34.299124266600515,26.457062708648287,34.47219561797375,34.47808125596181,2.9749134663357637,2.9704926851990834,0.09720840634039445,0.09722758721582957,1,1
2020-03-17 12:59:59.802815,0.781371799086287,59.0,36.407217060046094,26.79589442993258,34.31544570179017,26.485380384065444,34.488509501919935,34.49439174002556,2.9749279588236632,2.9705097313641744,0.09717808050121925,0.09719725243175117,1,1
2020-03-17 12:59:59.838826,0.8100044675152276,59.0,36.43409125458109,26.82377442348689,34.331728617715285,26.513628785619638,34.50478488558352,34.51066373235304,2.9749424148810206,2.9705267346795097,0.09714782285813445,0.09716698586525532,1,1
2020-03-17 12:59:59.874846,0.8385663424938059,59.0,36.47194038151689,26.1310208382232,34.392219305928506,26.525088047360832,34.56524760176306,34.57111385436332,2.9749960993313564,2.9705898787048852,0.09703538680811843,0.09705451666829822,1,1
2020-03-17 12:59:59.912769,0.8638087599301656,59.0,36.495651699405045,26.155578693621145,34.40657539362233,26.55002600354174,34.579597053283095,34.58546031800252,2.97500883560015,2.970604859193415,0.0970086958285013,0.09702781782278311,1,1
2020-03-17 12:59:59.947823,0.8889887288031844,59.0,36.51930528563393,26.180076304349406,34.42089738701581,26.574902844820294,34.593912427162394,34.599772711501686,2.9750215398955078,2.9706198020746655,0.09698206561910619,0.09700117976646674,1,1
2020-03-17 12:59:59.984834,0.9141063912974516,59.0,36.54290126767155,26.204513805499822,34.435185357381826,26.599718707929306,34.608193794634644,34.61405110607694,2.975034212292556,2.9706347074369788,0.09695549606483887,0.09697460238421382,1,1
2020-03-17 13:00:00.023771,0.9391618893282896,59.0,36.604445685067176,26.322239667256817,34.53791207096147,26.64290506521666,34.7108730615068,34.71670901046767,2.9751252728990423,2.970741813563869,0.09676439125057187,0.09678344129748344,1,1
2020-03-17 13:00:00.059769,0.9677456774213624,59.0,36.631251437615575,26.35001600504176,34.55413381225274,26.67110600297466,34.727087314643995,34.73291989212589,2.9751396443039653,2.970758717312009,0.09673420123887892,0.09675324240110882,1,1
2020-03-17 13:00:00.097846,0.9962588303223896,59.0,36.657992112386665,26.377724332463266,34.57031726795451,26.699237971006575,34.74326330101586,34.749092515494084,2.97515397958108,2.9707755785664958,0.09670407912053969,0.09672311141943626,1,1
2020-03-17 13:00:00.133858,1.0247015068822094,59.0,36.68466785082104,26.405364799952274,34.58646251621266,26.727301121465665,34.759401098724425,34.76522695865452,2.975168278814678,2.970792397426443,0.09667402477210553,0.09669304822897179,1,1
2020-03-17 13:00:00.166734,1.0530738656628102,59.0,36.66400602926373,26.2859618519417,34.34069221289582,26.715379665165663,34.513744334818355,34.51962131491136,2.9749503718576022,2.9705360937308214,0.09713116486548994,0.09715032296051809,1,1
2020-03-17 13:00:00.197757,1.0728432698218455,59.0,36.68261515559131,26.305235994583406,34.351989862984055,26.73495457956931,34.525036759887485,34.530911387460364,2.9749603998120264,2.9705478886807697,0.09711016779681508,0.09712931970084199,1,1
2020-03-17 13:00:00.229846,1.0925635473886928,59.0,36.70117863320283,26.324462578141798,34.36326033657758,26.75448123115263,34.53630202158713,34.54217430254933,2.9749704025762824,2.9705596540019172,0.0970892196180768,0.097108365346178,1,1
2020-03-17 13:00:00.260768,1.112234812751339,59.0,36.71969656577872,26.343641711945033,34.37450369285594,26.773959730669183,34.547540179065535,34.55341011931242,2.974980380210397,2.970571389764878,0.09706832023036494,0.09708745979758225,1,1
2020-03-17 13:00:00.291810,1.1318571800663335,59.0,36.69405923550924,23.379214004114182,34.12706367025527,26.74879341689296,34.30021469763466,34.30613620905082,2.974760550649826,2.970312824712707,0.0975278958409415,0.09754717103683286,1,1
2020-03-17 13:00:00.324900,1.1270670764385358,59.0,36.689519897034,23.374537144153415,34.12430278256711,26.744017496887217,34.29745508948221,34.30337717699807,2.97475809494086,2.9703099362909526,0.09753301932130672,0.097552296031012,1,1
2020-03-17 13:00:00.356798,1.1222889601605885,59.0,36.68499190332656,23.36987195637608,34.12154882725575,26.73925349818351,34.29470241052684,34.300625072710744,2.9747556453344615,2.970307055047087,0.09753812984108143,0.09755740806081042,1,1
